NetworkScore,Age,Tenure,MonthlyCharge,NumOfProducts,HasInternetService,IsActiveMember,EstimatedMonthlyUsage,Exited,region_East,region_North,region_South,region_West,gender_Female,gender_Male,gender_Other
0.9495,0.0577,0.3,0.05,0.6667,1,0,0.6284,1,0,0,1,0,0,1,0
0.697,0.3846,0.7,0.7303,0.3333,0,0,0.2537,1,0,1,0,0,1,0,0
0.4444,0.8269,0.45,0.7067,0,1,0,0.132,1,0,0,0,1,0,1,0
0.9293,0.7692,0.15,0.4593,0.3333,1,1,0.3423,0,1,0,0,0,0,1,0
0.1111,0.5192,0.65,0.8162,0,1,1,0.5687,1,0,0,0,1,1,0,0
0.2525,0.0385,0.3,0.4084,1,0,1,0.9764,0,1,0,0,0,0,0,1
0.7576,0.3846,0.8,0.3513,0.6667,0,0,0.0654,0,0,1,0,0,0,0,1
0.0606,0.2692,0.2,0.9838,0,1,0,0.0035,1,0,1,0,0,1,0,0
0.4949,0.5577,0.6,0.2474,0.3333,0,1,0.0189,0,0,0,0,1,0,1,0
0.4242,0.4808,1,0.7891,0.6667,1,0,0.1077,1,1,0,0,0,0,1,0
0.4242,0.1538,0.25,0.7495,0,1,1,0.9239,1,0,1,0,0,1,0,0
0.404,1,0.3,0.5739,0,1,1,0.7661,1,0,1,0,0,1,0,0
0.5152,0.0192,0.65,0.6481,1,1,1,0.4057,1,0,0,0,1,0,1,0
0.5152,0.5,0.1,0.7669,1,1,0,0.2549,0,1,0,0,0,0,1,0
0.4545,0.1538,0.25,0.9204,0.3333,1,1,0.5711,1,0,1,0,0,0,1,0
0.798,0.6731,0.1,0.042,0.6667,1,0,0.9392,1,0,0,1,0,1,0,0
0.8283,0.2885,0.05,0.4575,0.6667,0,1,0.4982,0,0,0,0,1,0,1,0
0.0808,0.8846,0.1,0.4849,0.6667,0,0,0.6651,0,0,1,0,0,0,1,0
0.101,0.5,0.8,0.2005,0.3333,1,1,0.3126,1,0,0,1,0,0,0,1
0.2121,0.6346,0.9,0.2904,1,0,0,0.8291,0,0,0,1,0,1,0,0
0.1818,0.7885,0.8,0.8762,0,1,0,0.6883,0,0,0,1,0,0,0,1
0.8182,0.4231,1,0.0772,1,1,0,0.2338,0,0,1,0,0,0,1,0
0.9798,0.2115,0.3,0.0899,0,0,1,0.6903,0,0,0,1,0,0,0,1
0.6768,0.4038,0.85,0.4589,0,1,1,0.4247,1,0,1,0,0,1,0,0
0.8081,0.0962,0.4,0.243,0,1,0,0.0474,1,0,1,0,0,0,0,1
0.9697,0.3846,0.75,0.5538,1,0,0,0.7698,0,0,0,0,1,0,0,1
0.4848,0.7115,0.35,0.5752,0.6667,1,0,0.8172,1,0,0,0,1,0,0,1
0.9293,0.3077,0.65,0.0489,0.3333,0,1,0.0486,1,1,0,0,0,0,0,1
0.9091,0.9615,0.15,0.5836,0,1,0,0.0273,1,0,0,1,0,1,0,0
0.8283,0.8654,0.85,0.2673,0.3333,0,1,0.0478,1,0,1,0,0,1,0,0
0.5152,0.3077,0.7,0.3171,0.6667,0,1,0.1464,1,0,0,0,1,0,0,1
0.7778,0.2308,0.8,0.6031,1,1,0,0.8069,1,1,0,0,0,0,1,0
0.1414,0.6538,0.1,0.2379,0.3333,1,0,0.5543,1,0,1,0,0,1,0,0
0.8485,0.5,0.05,0.1946,0,0,1,0.6042,0,0,1,0,0,1,0,0
0.8485,0.8462,0.45,0.9333,1,0,0,0.0815,1,0,0,1,0,1,0,0
0.0202,0.9231,0.95,0.7042,0.3333,1,0,0.8834,1,0,0,0,1,0,1,0
0.5152,0.5,0.2,0.9817,0.6667,0,0,0.0586,1,0,0,1,0,1,0,0
0.0707,0.0385,0.1,0.3267,0,1,1,0.8983,1,0,1,0,0,1,0,0
0.5354,0.3462,0.2,0.6775,0.6667,0,1,0.1548,0,0,1,0,0,0,1,0
0.9091,0.5962,0.4,0.4972,0.3333,1,1,0.6322,1,0,1,0,0,1,0,0
1,0.9808,0.85,0.3932,0,0,0,0.4641,0,0,0,1,0,0,1,0
0.9899,0.3846,0.05,0.0258,1,1,1,0.9667,1,0,0,0,1,1,0,0
0.0707,0.3077,0,0.2244,1,1,1,0.8699,1,1,0,0,0,1,0,0
0.7576,0.4231,0.25,0.6042,0,1,0,0.8139,0,0,1,0,0,0,1,0
0.1515,0.2115,0.7,0.9043,0.6667,1,1,0.5173,1,1,0,0,0,0,1,0
0.0404,0.5,0.55,0.9563,0.6667,1,1,0.2889,1,1,0,0,0,0,1,0
0.1515,0.8654,0.85,0.4964,0.3333,0,1,0.0135,0,0,0,0,1,0,1,0
0.202,0.3462,0.05,0.4354,1,0,1,0.9777,0,0,1,0,0,1,0,0
0.0303,0.0962,0.1,0.0536,0,1,0,0.9915,1,1,0,0,0,1,0,0
0.6566,0.5577,0.9,0.2073,0.6667,0,1,0.3932,0,0,1,0,0,0,0,1
0.7677,0.1731,0.8,0.7253,1,1,1,0.7366,1,1,0,0,0,0,1,0
0.1515,0.5385,0.35,0.5665,1,0,1,0.4982,0,0,0,0,1,0,0,1
0.202,0.2308,0.55,0.8182,0.3333,1,0,0.5298,1,0,0,0,1,1,0,0
0.1414,0.5,0.1,0.4725,0.6667,0,1,0.0397,0,1,0,0,0,0,0,1
0.6667,0.4038,0.7,0.4668,0.6667,1,1,0.7834,0,1,0,0,0,0,1,0
0.1111,0.2692,0.7,0.6446,0.6667,1,0,0.7814,1,0,0,0,1,0,1,0
0.7576,0.4615,0.45,0.7848,0.6667,1,0,0.9979,0,1,0,0,0,0,1,0
0.0404,0.5,0.05,0.2368,0.3333,0,1,0.7629,1,0,0,1,0,0,1,0
0.0303,0.9038,1,0.3443,0.3333,0,0,0.4982,0,0,0,0,1,1,0,0
0.202,0.5,0.05,0.9259,0.6667,0,1,0.3986,0,0,1,0,0,0,0,1
0.8788,0.1346,0.8,0.0679,1,0,1,0.3385,1,0,0,0,1,0,0,1
0.8485,0.1154,0.05,0.3603,0.3333,1,1,0.2531,1,1,0,0,0,1,0,0
0.5152,0.9808,0.85,0.3483,0.3333,0,1,0.0347,0,0,0,0,1,0,0,1
0.303,0.25,0.7,0.6553,0,1,1,0.9817,1,1,0,0,0,1,0,0
0.2424,0.6923,0.1,0.4927,0.3333,1,1,0.4982,0,1,0,0,0,0,0,1
0.3333,0.8269,1,0.8672,0.3333,1,0,0.9526,1,0,0,1,0,0,0,1
0.2424,0.3846,0.75,0.2836,0.3333,0,1,0.8709,0,0,1,0,0,0,0,1
0.8384,1,0.05,0.2228,0,0,0,0.3795,0,0,1,0,0,0,1,0
0.5556,0.5,0.2,0.7918,1,0,0,0.2738,0,0,0,1,0,0,1,0
0.0808,0.5,0.6,0.651,1,1,1,0.2138,1,0,0,1,0,1,0,0
0.7778,0.0577,0.3,0.9201,0,0,1,0.9724,0,0,0,0,1,0,0,1
0.4747,0.5385,0.25,0.2987,0.6667,1,1,0.5942,1,1,0,0,0,1,0,0
0.9596,0.5,0.8,0.1401,0.6667,1,1,0.9783,1,0,1,0,0,0,0,1
0.798,0.5,0.65,0.8727,0,1,0,0.7553,1,0,1,0,0,1,0,0
0.4545,0.7308,0.1,0.172,1,1,1,0.9308,0,1,0,0,0,0,0,1
0.5152,0.4038,0.35,0.7844,0.6667,1,1,0.0886,0,0,1,0,0,1,0,0
0.2222,0.1538,0.9,0.6764,0.6667,0,0,0.8049,0,1,0,0,0,0,1,0
0.1414,0.0385,0.15,0.3922,1,1,0,0.6313,1,0,0,0,1,0,1,0
0.2424,0.8846,0.35,0.8033,1,1,0,0.4982,0,0,0,0,1,0,0,1
0.0505,0.4615,0.65,0.0573,1,1,0,0.6159,0,0,1,0,0,0,1,0
0.4242,0.1731,1,0.3895,0.3333,0,0,0.4844,0,0,0,0,1,0,0,1
0.8081,0.9615,0.05,0.8871,0.3333,1,0,0.9859,0,0,0,1,0,0,1,0
0.2828,0.9038,0.2,0.6778,0.6667,1,1,0.3652,0,0,0,1,0,0,0,1
0.9293,0.3269,0.65,0.0812,0.3333,1,0,0.5419,1,0,1,0,0,1,0,0
0.4444,0.7885,0.2,0.1298,0.3333,1,0,0.3194,1,1,0,0,0,0,0,1
0.303,0.5,0.2,0.5094,0.6667,0,1,0.0865,0,1,0,0,0,0,0,1
0.3737,0.1923,0.05,0.9743,0.6667,1,0,0.2863,1,1,0,0,0,1,0,0
0.8283,0.3654,0.1,0.47,0,0,1,0.6067,0,0,1,0,0,0,1,0
0.6162,0.0192,0.75,0.4625,1,1,0,0.6072,1,0,1,0,0,0,1,0
0.9697,0.9423,0.55,0.7635,0.6667,1,1,0.2296,0,1,0,0,0,0,1,0
0.5152,0.4231,0.95,0.3658,0.3333,1,1,0.9791,1,1,0,0,0,1,0,0
0.1515,0.7308,0.65,0.8384,0.3333,0,1,0.8283,0,0,0,0,1,0,1,0
0.0303,0.25,0.05,0.1095,1,1,1,0.7517,0,0,0,0,1,0,1,0
1,0.5769,0.65,0.8103,0.6667,0,1,0.1667,0,1,0,0,0,0,1,0
0.4646,0.3269,0.95,0.6883,0,1,1,0.4108,0,0,1,0,0,0,0,1
0.5253,0.5385,0.7,0.2648,0,0,0,0.1633,0,0,0,1,0,0,0,1
0.6061,0.5577,0.05,0.2229,0.3333,1,1,0.1612,0,0,1,0,0,0,1,0
0.303,0.0385,0.05,0.3255,0.6667,1,0,0.338,1,0,0,1,0,1,0,0
0.2828,0.8269,0.5,0.7202,0.6667,0,0,0.6175,1,0,0,0,1,0,1,0
0.3434,0.2692,0.2,0.3714,1,0,0,0.0755,0,1,0,0,0,0,1,0
0.5152,0.8077,0.55,0.4662,0,1,1,0.3016,0,0,0,1,0,0,1,0
0.1515,0.6731,0.7,0.5509,0,1,1,0.5718,1,0,1,0,0,1,0,0
0.3737,0.7885,0.85,0.4106,1,1,0,0.4935,0,0,0,1,0,0,1,0
0.0909,0.2885,0.95,0.1325,0,1,1,0.0747,1,1,0,0,0,0,1,0
0.5556,0.8846,0.6,0.1904,0.6667,0,1,0.4994,1,1,0,0,0,1,0,0
0.0101,0.0192,0.15,0.5444,0.6667,1,0,0.9781,1,0,0,0,1,0,1,0
0.6263,0,0.15,0.7085,1,0,0,0.6438,1,1,0,0,0,0,1,0
0.3333,0.8269,0.6,0.7325,0.6667,1,0,0.1759,1,1,0,0,0,1,0,0
0.3434,0.7885,0.6,0.1965,0,0,0,0.0783,1,0,1,0,0,1,0,0
0.3333,0.2692,0.35,0.2134,0,0,0,0.0115,0,0,0,1,0,0,0,1
0.9596,0.0962,0.7,0.8205,1,1,0,0.5847,1,1,0,0,0,1,0,0
0.9394,0.2308,0,0.6565,1,0,1,0.5753,0,0,0,0,1,0,1,0
0.2424,0.9423,0.15,0.0777,0.6667,1,0,0.6629,1,0,0,1,0,1,0,0
0.0606,0.5577,0.45,0.2545,0.3333,0,0,0.2441,0,1,0,0,0,0,1,0
0.3535,0.4808,0.55,0.9056,0.3333,0,0,0.9578,1,1,0,0,0,0,0,1
0.0808,0.5192,0.6,0.3987,1,0,0,0.1953,0,1,0,0,0,1,0,0
0.5152,0.9808,0.3,0.3791,0,1,0,0.3381,1,0,1,0,0,1,0,0
0.8384,0.4808,0.6,0.9271,0.3333,1,1,0.7172,0,1,0,0,0,0,0,1
0.0303,0.5385,0.2,0.0258,1,0,1,0.3868,0,0,1,0,0,0,1,0
0.3333,0.1538,0.8,0.9287,0,0,1,0.4883,1,0,0,0,1,1,0,0
0.1515,0.5385,0.8,0.2258,0.3333,1,0,0.2972,0,1,0,0,0,0,0,1
0.8182,1,0.05,0.1284,0.6667,0,0,0.8826,0,0,0,0,1,0,0,1
0.5152,0.0385,0.9,0.491,0.3333,0,1,0.6882,0,1,0,0,0,0,1,0
0.202,0.25,0.4,0.4099,0.3333,0,1,0.9606,0,0,1,0,0,0,1,0
0.3131,0.1538,0.55,0.7969,0,1,0,0.6929,0,1,0,0,0,0,1,0
0.4949,0.4808,0,0.4196,1,0,1,0.3337,0,0,1,0,0,0,0,1
0.8889,0.2692,0,0.6539,0.3333,0,0,0.0707,1,0,0,0,1,0,0,1
0.6667,0.3269,1,0.8208,0.6667,0,0,0.3753,0,0,0,1,0,0,1,0
0.4242,0.5962,0.45,0.5558,0,0,0,0.0758,0,1,0,0,0,0,0,1
0.5051,0.0962,0.75,0.0152,0,1,1,0.133,1,0,0,0,1,0,0,1
0.6364,0.3846,0.35,0.7258,1,1,1,0.4296,0,0,0,0,1,0,1,0
0.0808,0.3077,0.45,0.337,0.6667,1,0,0.1618,1,0,0,1,0,0,1,0
0.798,0.9423,0.85,0.9339,0,1,0,0.6929,0,0,1,0,0,0,1,0
0.1111,0.9423,0.9,0.8207,0.3333,1,1,0.6893,0,1,0,0,0,0,0,1
0.6364,0.3654,0.65,0.7289,0,1,1,0.8961,0,1,0,0,0,0,1,0
0.6566,0.5,0.9,0.1705,0.3333,1,0,0.1748,1,0,0,1,0,1,0,0
0.8182,0,0.9,0.4334,1,0,0,0.1622,1,0,0,1,0,0,0,1
0.7172,0.0577,0.3,0.9753,0,0,1,0.9016,1,1,0,0,0,0,0,1
0.9899,0.6154,0.6,0.3536,1,1,0,0.2099,0,0,0,1,0,0,1,0
0.6162,0.9038,0.1,0.7661,0,0,0,0.6287,0,1,0,0,0,0,1,0
0.8788,0.0769,0.05,0.932,0.3333,0,1,0.5586,1,1,0,0,0,0,0,1
0.9495,0.8654,0.7,0.1741,0.3333,1,0,0.2063,0,0,0,0,1,0,0,1
0.9596,0.5385,0.9,0.5369,1,0,0,0.1055,1,0,0,0,1,1,0,0
0.3434,1,0.8,0.081,0.3333,0,0,0.3453,0,0,0,0,1,0,1,0
0.9596,0.7885,0.4,0.6252,0,1,0,0.7209,0,1,0,0,0,0,1,0
0.899,0.0192,0.6,0.946,0.6667,0,0,0.0465,1,0,1,0,0,0,1,0
0.6061,0.2308,0.75,0.9559,0.6667,1,0,0.2709,1,0,1,0,0,0,0,1
0.7172,0.5,0,0.1333,0.3333,1,0,0.3097,0,0,0,0,1,0,1,0
0.8384,0.8846,1,0.8949,0.6667,1,0,0.3927,1,1,0,0,0,0,1,0
0.3333,0.5,0.45,0.8143,0,1,0,0.1659,0,0,0,0,1,0,1,0
0.2121,0.6731,0.55,0.7969,0.3333,0,1,0.6408,0,1,0,0,0,0,0,1
0.6869,0.4038,0.2,0.1917,1,1,0,0.8342,1,0,0,0,1,1,0,0
1,0.9231,0.3,0.8266,0,1,0,0.0383,1,0,0,1,0,0,1,0
0.7273,0.0962,0.5,0.9987,1,1,0,0.0707,1,1,0,0,0,1,0,0
0.2323,0.6154,0.05,0.4102,0,0,1,0.8227,0,0,1,0,0,0,0,1
0.5253,0.9231,1,0.6973,0,0,1,0.7258,1,0,1,0,0,1,0,0
0.6263,0.9615,0.75,0.6737,0,0,1,0.4995,0,1,0,0,0,0,0,1
0.2222,0.5962,0.15,0.674,0,1,1,0.8041,1,0,0,0,1,0,1,0
0.4444,0.7308,0.45,0.4168,1,0,0,0.7639,0,1,0,0,0,0,0,1
0.798,0.8077,0.05,0.2982,0.6667,0,1,0.1645,0,0,0,0,1,0,0,1
0.596,0.0769,0.8,0.0246,1,1,1,0.5106,1,0,1,0,0,1,0,0
0.4949,0.5577,0.9,0.5273,1,1,1,0.2455,1,1,0,0,0,1,0,0
0.5758,0.5769,0.25,0.4917,1,0,0,0.7339,1,0,0,1,0,1,0,0
0.0707,0.1538,0.15,0.84,0,0,1,0.0646,0,0,1,0,0,0,0,1
0.5152,0.1731,0.95,0.7686,1,1,1,0.0934,1,0,0,0,1,0,0,1
0.2323,0.3654,0.95,0.6948,1,0,0,0.4014,1,0,0,0,1,1,0,0
0.5152,0.5,0.75,0.9518,0.6667,0,1,0.5921,1,1,0,0,0,1,0,0
0.5152,0.1538,0.85,0.9973,0.6667,0,1,0.7652,1,0,1,0,0,1,0,0
0.5152,0,0.3,0.9345,0,1,0,0.4655,1,0,0,1,0,0,1,0
0.2424,0.7885,0.2,0.9876,0.6667,1,1,0.3344,0,0,0,1,0,0,1,0
0.8283,0.9615,0.35,0.6245,0.6667,0,0,0.7936,1,0,0,1,0,1,0,0
0.5253,0.0769,0.65,0.2419,0.6667,0,1,0.1507,1,0,0,1,0,1,0,0
0.5354,0.4423,0.6,0.7345,0.3333,0,0,0.2448,0,0,1,0,0,0,0,1
0.8283,0.9423,0.1,0.811,0.3333,1,0,0.4316,1,0,0,0,1,0,1,0
0.7475,0.3077,0.4,0.7631,0,0,0,0.4232,1,1,0,0,0,0,1,0
0.101,0.5962,0.85,0.7765,1,0,0,0.7595,0,0,0,0,1,1,0,0
0.5859,0.8846,1,0.9778,0.3333,0,0,0.1816,1,1,0,0,0,0,1,0
0.1212,0.1538,1,0.4128,0.3333,0,0,0.4358,1,0,0,1,0,0,0,1
0.6667,0.7692,1,0.5975,0.6667,0,0,0.6669,0,0,0,0,1,0,1,0
0.1414,0.1731,0.3,0.1082,1,0,1,0.406,1,1,0,0,0,1,0,0
0.8687,0.1923,1,0.8392,0.3333,0,1,0.9018,0,0,0,0,1,0,1,0
0.5152,1,0.15,0.942,0.6667,1,0,0.2372,1,0,0,0,1,0,0,1
0.3434,0.25,0.65,0.8099,1,1,1,0.6278,0,0,0,1,0,0,1,0
0.8586,0.9038,0.65,0.4765,0.3333,0,0,0.7812,0,0,1,0,0,0,0,1
0.6465,0.5,0.5,0.8096,1,0,0,0.4982,1,0,1,0,0,1,0,0
0.1616,0.4808,0.15,0.7437,0,0,1,0.0642,0,0,0,1,0,0,1,0
0.5152,0.9808,0.4,0.3756,0.3333,1,0,0.371,0,0,0,1,0,0,0,1
0.8889,0.3846,0.95,0.8572,0,1,1,0.6183,0,1,0,0,0,0,0,1
0.2626,0.6923,0.15,0.7207,1,0,1,0.6227,1,0,0,1,0,1,0,0
0.3434,0.3654,0.05,0.389,1,0,1,0.4154,0,1,0,0,0,0,1,0
0.0303,0.6538,0.55,0.6311,0,0,1,0.2831,0,1,0,0,0,1,0,0
0.6869,0.0192,0.35,0.4984,0.3333,1,0,0.3533,1,0,1,0,0,1,0,0
0.7576,0.1538,0.95,0.9175,0.6667,0,0,0.6327,1,1,0,0,0,1,0,0
0,0.4615,0.05,0.3141,0.6667,1,0,0.6328,0,0,1,0,0,0,1,0
0.7172,0.9615,0.65,0.1563,1,1,0,0.3805,0,1,0,0,0,1,0,0
0.3535,0.3269,0.05,0.8278,0.3333,0,1,0.6163,1,0,0,0,1,1,0,0
0.9192,0.5962,0.7,0.2841,0.6667,0,0,0.4701,0,1,0,0,0,0,0,1
0.899,0.1154,0.85,0.7839,0.6667,1,0,0.0125,1,0,1,0,0,0,0,1
0.9293,0.7692,1,0.9306,0.3333,1,0,0.4982,0,0,0,0,1,1,0,0
0.9798,0.1923,0.15,0.9275,0.3333,0,1,0.5411,0,0,0,1,0,0,0,1
0.5455,0.0385,0.55,0.6026,0.3333,1,1,0.988,1,0,0,1,0,0,1,0
0.7576,0.1731,0.15,0.7707,0.3333,1,1,0.2596,1,1,0,0,0,0,0,1
0.798,0.9038,0.65,0.4907,0,1,1,0.9054,0,0,1,0,0,1,0,0
0.1818,0.4423,0.25,0.2017,1,1,0,0.4198,0,0,1,0,0,0,1,0
0.5354,0.9231,0.55,0.3192,0.3333,1,1,0.3794,0,0,1,0,0,0,1,0
0.7172,0.1538,0.25,0.038,0.3333,1,1,0.4982,0,0,1,0,0,0,1,0
0.5657,0.5192,0.05,0.6138,0,1,1,0.9181,0,0,1,0,0,0,1,0
0.7677,0.6538,0.4,0.5644,1,0,1,0.4712,0,0,0,1,0,0,1,0
0.8283,0.1731,0.15,0.5394,0,1,0,0.5698,0,0,0,0,1,0,0,1
0.6364,0.4615,0.1,0.4607,0.6667,1,0,0.5346,0,1,0,0,0,0,1,0
0.899,0.5385,0.9,0.3352,0,0,0,0.0883,0,0,0,0,1,0,0,1
0.1818,0.9231,0,0.8367,1,0,0,0.4982,0,1,0,0,0,1,0,0
0.3737,0.1538,0.3,0.2851,0.3333,1,1,0.083,1,0,0,0,1,0,0,1
0.303,0,0.5,0.4087,0.6667,0,1,0.4689,1,1,0,0,0,0,1,0
0.5455,0.0385,0,0.2444,0,0,0,0.06,1,0,0,1,0,1,0,0
0.303,0.9038,0.6,0.8801,0,0,0,0.2188,0,0,0,0,1,0,0,1
0.6465,0.6154,0.05,0.1671,0,1,0,0.8066,0,0,0,0,1,0,0,1
0.2525,0.3654,0.5,0.6985,0.6667,1,0,0.6103,1,0,0,0,1,1,0,0
0.8889,0.0769,0.85,0.7263,0,1,1,0.4982,1,0,0,0,1,0,1,0
0.1313,0.5,1,0.8839,0.6667,0,0,0.9552,1,0,1,0,0,0,0,1
0.5455,0.7115,0.2,0.986,0.3333,0,1,0.4523,0,0,1,0,0,0,1,0
0.4343,1,0.1,0.2991,0,0,0,0.3146,0,0,0,0,1,0,1,0
0.8283,0.8077,0.25,0.1562,1,0,0,0.4457,0,0,1,0,0,0,0,1
0.3737,1,0.7,0.5128,0.6667,1,0,0.6887,0,0,0,0,1,1,0,0
0.1818,1,0.3,0.7267,0.3333,0,1,0.3851,0,0,0,1,0,0,1,0
0.8182,0,0.6,0.0637,1,0,0,0.8064,1,0,0,1,0,0,1,0
0.3838,0.4038,0.3,0.6573,0.6667,0,1,0.5971,0,1,0,0,0,0,1,0
0.596,0.75,0,0.0074,0.3333,1,1,0.1503,0,0,1,0,0,0,0,1
0.5152,0.6154,0.6,0.0381,1,1,1,0.0273,0,1,0,0,0,0,0,1
0.596,0.3846,0.05,0.5155,0,1,1,0.4982,0,1,0,0,0,0,1,0
0.0606,0.5,0.15,0.0945,0.3333,1,0,0.789,1,1,0,0,0,0,1,0
0.5455,0.3269,0.95,0.2315,0,0,1,0.3026,1,0,0,0,1,1,0,0
0.5152,0.5769,0.75,0.1484,1,0,0,0.4616,0,1,0,0,0,0,1,0
0.7071,0.1154,0.75,0.4608,0,1,0,0.9835,1,0,0,0,1,0,0,1
0.8485,0.4423,0.6,0.4867,1,0,0,0.7202,1,0,0,1,0,0,0,1
0.7475,0.0577,0.5,0.1668,0,0,0,0.3926,1,1,0,0,0,0,1,0
0.697,0.7115,0.6,0.0698,0.3333,1,0,0.5463,0,1,0,0,0,0,0,1
0.8081,0.9615,0,0.9894,1,0,0,0.2681,0,1,0,0,0,1,0,0
0.2424,0.1346,0.3,0.2833,0.6667,1,1,0.4982,1,1,0,0,0,0,1,0
0.8182,0.6923,0.2,0.4822,0.3333,1,0,0.9605,1,0,0,1,0,1,0,0
0.8586,0.0769,0.8,0.1293,1,0,1,0.4773,1,0,0,0,1,0,1,0
0.6465,0.5,0.25,0.9059,0.3333,0,0,0.373,0,0,0,0,1,0,0,1
0.5253,0.1923,0.05,0.0938,1,0,1,0.7939,1,0,1,0,0,0,0,1
0.7576,0.25,1,0.9683,0,0,0,0.753,1,1,0,0,0,0,1,0
0.6465,0.2692,0.2,0.1673,1,0,1,0.0364,1,0,0,0,1,0,0,1
0.5152,0.5577,0.8,0.6093,0.6667,1,1,0.2826,0,0,0,1,0,0,1,0
0.303,0.1923,0.45,0.3122,0.3333,1,1,0.8153,1,0,1,0,0,1,0,0
0.0606,0.8462,0.25,0.374,1,0,0,0.3988,1,1,0,0,0,1,0,0
0.4949,0.2308,0.75,0.5928,1,0,0,0.3908,1,0,0,0,1,1,0,0
0,0.7885,0.6,0.2713,1,1,1,0.7033,0,0,1,0,0,0,1,0
0.7677,0.6923,0.85,0.5479,0.6667,1,1,0.3016,0,0,0,1,0,0,1,0
0.7576,0.6538,1,0.1432,0.3333,0,0,0.0185,0,0,1,0,0,0,1,0
0.5758,0.8846,0.4,0.8818,0,1,0,0.6423,1,1,0,0,0,1,0,0
0.5152,0.8654,0.6,0.3945,0.6667,0,1,0.7921,0,0,1,0,0,0,1,0
0.7778,0.1731,0.05,0.6888,0.3333,1,1,0.2951,1,0,0,1,0,0,0,1
0.6768,0.7308,1,0.6473,0.3333,1,1,0.6855,0,1,0,0,0,0,0,1
0.5152,0.75,0.55,0.8244,0,1,0,0.6073,1,0,0,0,1,1,0,0
1,0.5192,0.45,0.2399,0,0,1,0.747,1,0,0,1,0,1,0,0
0.3333,0.9808,0.75,0.5017,0,1,0,0.6708,1,0,1,0,0,0,1,0
0.8485,0.9038,0.05,0.3566,0,0,1,0.9062,0,1,0,0,0,0,0,1
0.8485,0.5385,0.85,0.675,1,0,1,0.4982,0,0,0,1,0,1,0,0
0.798,0.6154,0.85,0.9303,0.3333,0,0,0.626,0,0,0,1,0,0,0,1
0.6162,0.8269,0.9,0.1538,1,0,0,0.6696,0,0,1,0,0,0,1,0
0.2929,0.6923,0.9,0.7123,0.6667,0,0,0.632,1,1,0,0,0,0,1,0
0.5152,0,0.2,0.7223,0.6667,1,0,0.1695,1,0,1,0,0,0,0,1
1,0.5385,0.1,0.2289,0.3333,1,1,0.4924,0,0,0,1,0,0,0,1
0.1616,0.3269,0.15,0.8436,0,1,0,0.055,1,0,0,0,1,0,0,1
0.4141,0.5,0.4,0.7106,0,1,0,0.6209,1,0,1,0,0,0,0,1
0.8182,0.5962,0.15,0.5131,1,0,0,0.5623,0,0,0,0,1,1,0,0
0.798,0.7885,0.55,0.243,0,0,1,0.6346,0,1,0,0,0,0,0,1
0.596,0.4423,0.5,0.2025,1,1,1,0.3174,1,0,0,0,1,1,0,0
0.1212,0.5,1,0.4834,0.3333,1,1,0.3666,1,0,0,1,0,1,0,0
0.2525,0.6731,0.25,0.4781,0,1,0,0.0348,1,0,0,1,0,1,0,0
0.2222,0.8077,1,0.4824,1,0,1,0.0818,0,0,1,0,0,1,0,0
0.4949,0.3462,1,0.212,0.6667,0,0,0.7068,0,0,0,1,0,0,1,0
0.2525,0,0.5,0.481,0,0,1,0.3806,1,0,0,1,0,0,0,1
0.8384,0.5769,0.15,0.9262,0.3333,0,1,0.5028,0,0,1,0,0,1,0,0
0.7374,0.8269,0.8,0.3543,1,0,1,0.2583,0,0,0,0,1,0,1,0
0.1111,0.2885,0.15,0.0126,0.3333,0,1,0.4073,1,0,0,0,1,0,1,0
0.5859,0.9615,0.55,0.7661,0,0,0,0.7281,1,0,1,0,0,0,0,1
0.596,0.6923,0.35,0.4459,0,1,1,0.6584,0,0,0,0,1,0,0,1
0.6263,0.2885,0.75,0.3094,0.3333,0,1,0.4982,0,1,0,0,0,0,0,1
0.3939,0.5,0.95,0.457,0.6667,1,0,0.4982,0,0,1,0,0,1,0,0
0.7374,0.1154,0.2,0.4542,0.6667,1,1,0.0637,1,0,0,0,1,1,0,0
0.303,0.6538,0.95,0.6285,0,1,0,0.3153,1,0,0,1,0,1,0,0
0.202,0.2308,0.35,0.0562,0.6667,0,1,0.0767,0,0,1,0,0,0,1,0
0.0303,0.0769,0.75,0.3806,0.6667,1,0,0.7852,1,0,1,0,0,1,0,0
0.303,0.0192,0.1,0.5983,1,1,0,0.8,1,0,1,0,0,0,0,1
0.8384,0.2115,0.6,0.873,0,1,0,0.0502,1,1,0,0,0,0,1,0
0.6162,0.0769,0.2,0.9171,0.3333,1,0,0.1002,1,0,0,0,1,0,1,0
0.0606,0.9231,0.25,0.7443,0.6667,0,0,0.9028,1,1,0,0,0,1,0,0
0.5455,0.0192,0.8,0.5784,1,1,1,0.6062,1,0,1,0,0,1,0,0
0.4444,0.7308,1,0.207,0,0,1,0.3397,0,1,0,0,0,0,0,1
0.8788,0.5577,0.25,0.5408,1,0,0,0.4355,1,0,0,1,0,0,0,1
0.9293,0.3846,0.1,0.2222,1,0,0,0.0261,0,0,1,0,0,0,0,1
0.0404,0.9038,0.8,0.3106,0.6667,0,0,0.0296,0,1,0,0,0,0,1,0
0.6465,0.2308,0.35,0.0193,0,1,1,0.638,1,0,1,0,0,0,1,0
